QR;FORMALIDAD;FMI;RELACIÓN DE TENECIA DEL XTF;LC_PREDIO;lc_estructura_novedad_numero_predial;lc_Novedad;JUSTIFICACION_NOVEDAD;CONTAR LC PREDIO;CONTAR LC ESTRUCTURA;CONDICIÓN DE LC PREDIO (22);NPN PROVISIONAL LC_PREDIO (18);CONDICION_LC_ESTRUCTURA_NOVEDAD (22);NPN PROVISIONAL LC_ESTRUCTURA (18);BUSCAR_LC_PREDIO;BUSCAR_LC_ESTRUCTURA;ESTADO_FMI;FMI_R2;CC VIGENTE

2. RESTRICCIONES Y CONDICIONANTES: 

3. SITUACIÓN DE HECHO: NO SE DILIGENCIA
CON BASE EN LO ANTERIOR, SE TRATA DE UN ,BALDÍO DESOCUPADO CON FMI EL CUAL, ESTAMOS FRENTE A UN PREDIO CON ANTECEDENTES REGISTRALES PERO QUE NO ACREDITAN PROPIEDAD PRIVADA, Y NO SE ENCUENTRAN SIENDO OCUPADO NI EXPLOTADO ECONÓMICAMENTE. NUMERAL 11 DEL ARTÍCULO 4° DEL DECRETO LEY 2363 DE 2015 Y EL NUMERAL 1 DEL ARTÍCULO 25 DEL DECRETO LEY 2363 DE 2015.
DE CONFORMIDAD CON LA NATURALEZA JURÍDICA DEL PREDIO, SITUACION DE HECHO, RELACIÓN DE TENENCIA Y EN CONSIDERACIÓN AL ANÁLISIS TÉCNICO JURÍDICO EXPUESTO EN LOS ACÁPITES ANTERIORES, SE PUEDE CONCLUIR QUE ES OBJETO DE ATENCIÓN MEDIANTE LA RUTA DE .";4;3;;;;;NO ESTA;NO ESTA;NO ESTA;NO ESTA;GABRIEL ALFONSO CAICEDO RODRÍGUEZ
7316851008;Informal;32201;Posesion;73168000300000001A088200000000;73168000300000001A088200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010025000000000
7316851011;Formal-sin remanente;9887;Dominio;73168000400000036A075000000000;73168000400000036A075000000000;Predio_Nuevo;Predio formal no inscrito en la base de datos catastral;1;1;0;A;0;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680004000000360047000000000
7316851012;Formal-sin remanente;27068;Dominio;73168000200000036A058000000000;73168000200000036A058000000000;Predio_Nuevo;Predio formal no inscrito en la base de datos catastral;1;1;0;A;0;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680002000000360004500000051
7316851014;Formal-sin remanente;26997;Dominio;73168000300000001A546000000000;73168000300000001A546000000000;Predio_Nuevo;Predio formal no inscrito en la base de datos catastral;1;1;0;A;0;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010005000000000
7316851013;Formal-sin remanente;1699;Dominio;73168000200000036A060000000000;73168000200000036A060000000000;Predio_Nuevo;Predio formal no inscrito en la base de datos catastral;1;1;0;A;0;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680002000000360073000000000
Ninguna;;;;27/09/2023;25-09-2023;NO SE DILIGENCIA;"1.NATURALEZA JURIDICA E IDENTIFICACIÓN DEL PREDIO: DE LA CONSULTA Y ANÁLISIS EFECTUADO EN LAS FUENTES DE INFORMACIÓN IGAC, R1 Y R2, API, Y LA BASE REGISTRAL DE LA SNR, SE DETERMINÓ QUE EL PREDIO RURAL EN ESTUDIO ASOCIADO AL NÚMERO PREDIAL 731680002000000360073000000000. SE DETERMINÓ QUE EL PREDIO SE ENCUENTRA ASOCIADO CON FOLIO DE MATRÍCULA INMOBILIARIA 355-1699.SIN EMBARGO, DE LA VERIFICACIÓN DE LAS COMPLEMENTACIONES Y/O ANOTACIONES REGISTRALES SE OBSERVA QUE SU ANTECEDENTE REGISTRAL CORRESPONDE A RESOLUCIÓN 3261 DEL 02 DE JUNIO DE 1993 DEL INCORA TÍTULO QUE SE ENCUENTRA REGISTRADO EN LA ANOTACIÓN 122 DE  16-11-1994 DEL FMI 355-1699  RESOLUCIÓN 103 DEL 1993-06-02  INCORA DE SANTAFE DE BOGOTA QUE APRUEBA LA RESOLUCIÓN 3261/93 DE EXTINCIÓN DE DOMINIO. EL CUAL NO ES UN TÍTULO SUFICIENTE PARA ACREDITAR PROPIEDAD PRIVADA, POR LO TANTO, AL NO CONTAR CON ANTECEDENTES REGISTRALES ADICIONALES QUE PERMITAN ESTABLECER LA EXISTENCIA DE UN TÍTULO ORIGINARIO EXPEDIDO POR AUTORIDAD COMPETENTE QUE NO HAYA PERDIDO SU EFICACIA LEGAL O UN TÍTULO DEBIDAMENTE INSCRITO OTORGADO CON ANTERIORIDAD A LA VIGENCIA DE LA LEY 160 DE 1994 EN QUE CONSTEN TRADICIONES DE DOMINIO POR UN LAPSO NO MENOR DEL TÉRMINO QUE SEÑALAN LAS LEYES PARA LA PRESCRIPCIÓN EXTRAORDINARIA, ES DABLE CONCLUIR QUE LA NATURALEZA DEL PREDIO ES BALDÍO, POR ENDE, DE NATURALEZA PÚBLICA.

2. RESTRICCIONES Y CONDICIONANTES: 

3. SITUACIÓN DE HECHO: NO SE DILIGENCIA
CON BASE EN LO ANTERIOR, SE TRATA DE UN ,BALDÍO DESOCUPADO CON FMI EL CUAL, ESTAMOS FRENTE A UN PREDIO CON ANTECEDENTES REGISTRALES PERO QUE NO ACREDITAN PROPIEDAD PRIVADA, Y NO SE ENCUENTRAN SIENDO OCUPADO NI EXPLOTADO ECONÓMICAMENTE. NUMERAL 11 DEL ARTÍCULO 4° DEL DECRETO LEY 2363 DE 2015 Y EL NUMERAL 1 DEL ARTÍCULO 25 DEL DECRETO LEY 2363 DE 2015.
DE CONFORMIDAD CON LA NATURALEZA JURÍDICA DEL PREDIO, SITUACION DE HECHO, RELACIÓN DE TENENCIA Y EN CONSIDERACIÓN AL ANÁLISIS TÉCNICO JURÍDICO EXPUESTO EN LOS ACÁPITES ANTERIORES, SE PUEDE CONCLUIR QUE ES OBJETO DE ATENCIÓN MEDIANTE LA RUTA DE .";4;3;;;;;NO ESTA;NO ESTA;NO ESTA;NO ESTA;GABRIEL ALFONSO CAICEDO RODRÍGUEZ
7316851018;Formal-sin remanente;18274;Dominio;73168000400000036A077000000000;73168000400000036A077000000000;Predio_Nuevo;Predio formal no inscrito en la base de datos catastral;1;1;0;A;0;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680004000000360037000000000
7316811659;Formal-sin remanente;46157;Dominio;731680004000000380016000000000;731680004000000380016000000000;Ninguna;;1;1;0;0;0;0;731680004000000380016000000000;731680004000000380016000000000;ACTIVO;46157;731680004000000380016000000000
7316812934;Formal-sin remanente;49329;Dominio;731680002000000360080000000000;731680002000000360080000000000;Ninguna;;1;1;0;0;0;0;731680002000000360080000000000;731680002000000360080000000000;ACTIVO;49329;731680002000000360080000000000
7316813962;Formal-sin remanente;6029;Dominio;73168000400000001A066000000000;73168000400000001A066000000000;Predio_Nuevo;Predio formal no inscrito en la base de datos catastral;1;1;0;A;0;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680004000000010032000000000
7316813793;Formal-sin remanente;44219;Dominio;731680003000000010064000000000;731680003000000010064000000000;Ninguna;;1;1;0;0;0;0;731680003000000010064000000000;731680003000000010064000000000;ACTIVO;44219;731680003000000010064000000000
7316851020;Formal-sin remanente;38783;Dominio;731680002000000360052000000000;731680002000000360052000000000;Ninguna;;1;1;0;0;0;0;731680002000000360052000000000;731680002000000360052000000000;ACTIVO;38783;731680002000000360052000000000
7316851022;Formal-sin remanente;1699;Dominio;73168000200000036A065000000000;73168000200000036A065000000000;Predio_Nuevo;Predio formal no inscrito en la base de datos catastral;1;1;0;A;0;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680002000000360004500000032
7316851021;Formal-sin remanente;20213;Dominio;731680004000000010039000000000;731680004000000010039000000000;Ninguna;;1;1;0;0;0;0;731680004000000010039000000000;731680004000000010039000000000;ACTIVO;20213;731680004000000010039000000000
7316822572;Formal-sin remanente;16050;Dominio;731680002000000380018000000000;731680002000000380018000000000;Ninguna;;1;1;0;0;0;0;731680002000000380018000000000;731680002000000380018000000000;ACTIVO;16050;731680002000000380018000000000
7316822626;Formal-sin remanente;39133;Dominio;731680002000000360041000000000;731680002000000360041000000000;Ninguna;;1;1;0;0;0;0;731680002000000360041000000000;731680002000000360041000000000;ACTIVO;39133;731680002000000360041000000000
7316822631;Formal-sin remanente;39138;Dominio;731680002000000360046000000000;731680002000000360046000000000;Ninguna;;1;1;0;0;0;0;731680002000000360046000000000;731680002000000360046000000000;ACTIVO;39138;731680002000000360046000000000
7316812935;Formal-sin remanente;49342;Dominio;731680002000000360081000000000;731680002000000360081000000000;Ninguna;;1;1;0;0;0;0;731680002000000360081000000000;731680002000000360081000000000;ACTIVO;49342;731680002000000360081000000000
7316851023;Formal-sin remanente;27473;Dominio;73168000200000036A067000000000;73168000200000036A067000000000;Predio_Nuevo;Predio formal no inscrito en la base de datos catastral;1;1;0;A;0;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680002000000360004500000094
7316851024;Formal-sin remanente;18278;Dominio;73168000400000036A079000000000;73168000400000036A079000000000;Predio_Nuevo;Predio formal no inscrito en la base de datos catastral;1;1;0;A;0;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680004000000360035000000000
7316851025;Formal-sin remanente;39270;Dominio;73168000400000036A081000000000;73168000400000036A081000000000;Predio_Nuevo;Predio formal no inscrito en la base de datos catastral;1;1;0;A;0;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680004000000360036000000000
7316851026;Informal;18275;Ocupación;73168000400000036A084200000000;73168000400000036A084200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680004000000360036000000000
7316851027;Formal-sin remanente;18275;Dominio;73168000400000036A083000000000;731680004000000360036000000000;Cambio_Numero_Predial;Cambio de número predial por cambio de condición de propiedad;1;1;0;A;0;0;NO ESTA;731680004000000360036000000000;ACTIVO;NO ESTA;731680004000000360036000000000
7316851028;Formal-sin remanente;1699;Dominio;73168000200000036A069000000000;73168000200000036A069000000000;Predio_Nuevo;Predio formal no inscrito en la base de datos catastral;1;1;0;A;0;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680002000000360004500000090
7316851029;Formal-sin remanente;;Dominio;73168000400000001A087000000000;73168000400000001A087000000000;Predio_Nuevo;Predio formal no inscrito en la base de datos catastral;1;1;0;A;0;A;NO ESTA;NO ESTA;NO ESTA;NO ESTA;731680004000000010062000000000
7316851030;Formal-sin remanente;25290;Dominio;73168000200000036A071000000000;73168000200000036A071000000000;Predio_Nuevo;Predio formal no inscrito en la base de datos catastral;1;1;0;A;0;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680002000000360004500000059
7316814336;Formal-sin remanente;32205;Dominio;73168000400000001A072000000000;73168000400000001A072000000000;Predio_Nuevo;Predio formal no inscrito en la base de datos catastral;1;1;0;A;0;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680004000000010074000000000
7316804575;Formal-sin remanente;10179;Dominio;731680004000000360052000000000;731680004000000360052000000000;Ninguna;;1;1;0;0;0;0;731680004000000360052000000000;731680004000000360052000000000;ACTIVO;1,31615E+17;731680004000000360052000000000
7316804999;Formal-sin remanente;21344;Dominio;731680002000000380026000000000;731680002000000380026000000000;Ninguna;;1;1;0;0;0;0;731680002000000380026000000000;731680002000000380026000000000;ACTIVO;1,7474E+17;731680002000000380026000000000
FMI_Sin_Correspondencia_Catastral;;;;27/09/2023;02-10-2023;NO SE DILIGENCIA;"1.NATURALEZA JURIDICA E IDENTIFICACIÓN DEL PREDIO: DE LA CONSULTA Y ANÁLISIS EFECTUADO EN LAS FUENTES DE INFORMACIÓN IGAC, R1 Y R2, API, Y LA BASE REGISTRAL DE LA SNR, SE DETERMINÓ QUE EL PREDIO RURAL EN ESTUDIO ASOCIADO AL NÚMERO PREDIAL 731680002000000380026000000000. SE DETERMINÓ QUE EL PREDIO SE ENCUENTRA ASOCIADO CON FOLIO DE MATRÍCULA INMOBILIARIA 355-21344. ATENDIENDO A LO ESTIPULADO POR EL ARTÍCULO 48 DE LA LEY 160 DE 1994, SE ADVIERTE QUE EL INMUEBLE HA SALIDO DEL DOMINIO DEL ESTADO, TODA VEZ QUE SE VERIFICÓ QUE EL TÍTULO REGISTRADO MEDIANTE  ESCRITURA 469 del 30-07-1968 de la entidad NOTARIA DE CHAPARRAL TÍTULO QUE SE ENCUENTRA EN LAS COMPLEMENTACIOONES DEL FOLIO OBJETO DE ESTUDIO  LO CUAL CONSTITUYE UN TÍTULO DEBIDAMENTE INSCRITO OTORGADO CON ANTERIORIDAD A LA VIGENCIA DE LA LEY 160 DE 1994 EN EL CUAL CONSTAN TRADICIONES DE DOMINIO PREVIAS AL 05 DE AGOSTO DE 1974, CONCLUYENDO PRELIMINARMENTE QUE DESDE TAL FECHA EL INMUEBLE HA ESTADO SOMETIDO AL RÉGIMEN PRIVADO DE PROPIEDAD

2. RESTRICCIONES Y CONDICIONANTES: 

3. SITUACIÓN DE HECHO: NO SE DILIGENCIA
CON BASE EN LO ANTERIOR, SE TRATA DE UNA ,PRIVADO FORMAL POR LO CUAL, ES DECIR, SEGÚN LA RESOLUCIÓN 388 DE 2020 DEL IGAC, EL PREDIO QUE CUENTA CON EL DERECHO REAL DE DOMINIO COMPLETO, GOZA DE UN TÍTULO DEBIDAMENTE CONSTITUIDO Y REGISTRADO ANTE LA ORIP.
DE CONFORMIDAD CON LA NATURALEZA JURÍDICA DEL PREDIO, SITUACION DE HECHO, RELACIÓN DE TENENCIA Y EN CONSIDERACIÓN AL ANÁLISIS TÉCNICO JURÍDICO EXPUESTO EN LOS ACÁPITES ANTERIORES, SE PUEDE CONCLUIR QUE ES OBJETO DE ATENCIÓN MEDIANTE LA RUTA DE .";4;1;;;;;NO ESTA;NO ESTA;NO ESTA;NO ESTA;JISSELL GIL
7316815369;Formal-sin remanente;313;Dominio;73168000200000038A026000000000;731680002000000240005000000000;Cambio_Numero_Predial;Cambio de número predial por cambio de vereda;1;1;0;A;0;0;NO ESTA;731680002000000240005000000000;ACTIVO;NO ESTA;731680002000000240005000000000
7316803819;Formal-sin remanente;5268;Dominio;731680004000000010059000000000;731680004000000010059000000000;Ninguna;;1;1;0;0;0;0;731680004000000010059000000000;731680004000000010059000000000;ACTIVO;;731680004000000010059000000000
7316851031;Formal-sin remanente;42067;Dominio;73168000400000038A010000000000;73168000400000038A010000000000;Predio_Nuevo;Predio formal no inscrito en la base de datos catastral;1;1;0;A;0;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680004000000380008000000000
7316851032;Formal-sin remanente;36566;Dominio;731680004000000380013000000000;731680004000000380013000000000;Ninguna;;1;1;0;0;0;0;731680004000000380013000000000;731680004000000380013000000000;ACTIVO;;731680004000000380013000000000
7316804895;Formal-sin remanente;20212;Dominio;73168000400000001A028000000000;73168000400000001A028000000000;Predio_Nuevo;Predio formal no inscrito en la base de datos catastral;1;1;0;A;0;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680004000000010036000000000
7316803830;Formal-sin remanente;54645;Dominio;73168000200000031A001000000000;731680002000000360062000000000;Desenglobe;Predio formal no inscrito en la base de datos catastral;1;2;0;A;0;0;NO ESTA;731680002000000360062000000000;ACTIVO;NO ESTA;731680002000000360062000000000
7316812381;Formal-sin remanente;10525;Dominio;731680004000000010061000000000;731680004000000010061000000000;Ninguna;;1;1;0;0;0;0;731680004000000010061000000000;731680004000000010061000000000;ACTIVO;10525;731680004000000010061000000000
7316816181;Formal-sin remanente;35120;Dominio;731680004000000010078000000000;731680004000000010078000000000;Ninguna;;1;1;0;0;0;0;731680004000000010078000000000;731680004000000010078000000000;ACTIVO;35120;731680004000000010078000000000
7316809744;Formal-sin remanente;;Dominio;731680004000000010060000000000;731680004000000010060000000000;Ninguna;;1;1;0;0;0;0;731680004000000010060000000000;731680004000000010060000000000;NO ESTA;;731680004000000010060000000000
7316813907;Formal-sin remanente;51828;Dominio;731680003000000010120000000000;731680003000000010120000000000;Ninguna;;1;1;0;0;0;0;731680003000000010120000000000;731680003000000010120000000000;ACTIVO;51828;731680003000000010120000000000
7316851033;Formal-sin remanente;40582;Dominio;73168000400000036A086000000000;73168000400000036A086000000000;Predio_Nuevo;Predio formal no inscrito en la base de datos catastral;1;1;0;A;0;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680004000000360003000000000
7316851034;Formal-sin remanente;54646;Dominio;73168000200000036A073000000000;731680002000000360062000000000;Desenglobe;Predio formal no inscrito en la base de datos catastral;1;2;0;A;0;0;NO ESTA;731680002000000360062000000000;ACTIVO;NO ESTA;731680002000000360062000000000
7316851036;Formal-sin remanente;11894;Dominio;73168000400000036A087000000000;73168000400000036A087000000000;Predio_Nuevo;Predio formal no inscrito en la base de datos catastral;1;1;0;A;0;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680004000000360017000000000
7316822628;Formal-sin remanente;39137;Dominio;731680002000000360043000000000;731680002000000360043000000000;Ninguna;;1;1;0;0;0;0;731680002000000360043000000000;731680002000000360043000000000;ACTIVO;39137;731680002000000360043000000000
7316802601;Formal-sin remanente;53051;Dominio;731680004000000360016000000000;731680004000000360016000000000;Ninguna;;1;1;0;0;0;0;731680004000000360016000000000;731680004000000360016000000000;ACTIVO;1,32006E+17;731680004000000360016000000000
7316864113;Informal;53143;Posesion;73168000300000001A065200000000;73168000300000001A065200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010149000000000
7316864111;Informal;53143;Posesion;73168000300000001A064200000000;73168000300000001A064200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010149000000000
7316864114;Informal;53143;Posesion;73168000300000001A063200000000;73168000300000001A063200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010149000000000
7316864112;Informal;53143;Posesion;73168000300000001A062200000000;73168000300000001A062200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010149000000000
7316864110;Informal;53143;Posesion;73168000300000001A061200000000;73168000300000001A061200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010149000000000
7316864094;Informal;53143;Posesion;73168000300000001A060200000000;73168000300000001A060200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010149000000000
7316864095;Informal;53143;Posesion;73168000300000001A059200000000;73168000300000001A059200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010149000000000
7316864097;Informal;53143;Posesion;73168000300000001A058200000000;73168000300000001A058200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010149000000000
7316864098;Informal;53143;Posesion;73168000300000001A057200000000;731680003000000010149500000002;Cambio_Numero_Predial;Mejora a Posesión;1;1;2;A;5;0;NO ESTA;731680003000000010149500000002;ACTIVO;NO ESTA;731680003000000010149500000002
7316809926;Informal;;Ocupación;73168000300000001A553200000000;731680003000000010006000000000;Cambio_Numero_Predial;Cambio de número predial por cambio de condición de propiedad;1;1;2;A;0;0;NO ESTA;731680003000000010006000000000;NO ESTA;NO ESTA;731680003000000010006000000000
7316816930;Formal;53713;Dominio;731680003000000010014000000000;731680003000000010014000000000;Ninguna;;1;1;0;0;0;0;731680003000000010014000000000;731680003000000010014000000000;ACTIVO;53713;731680003000000010014000000000
7316802321;Formal-sin remanente;27818;Dominio;731680004000000010029000000000;731680004000000010029000000000;Ninguna;;1;1;0;0;0;0;731680004000000010029000000000;731680004000000010029000000000;ACTIVO;1,12244E+17;731680004000000010029000000000
7316802539;Formal-sin remanente;29974;Dominio;73168000400000001A014000000000;73168000400000001A014000000000;Predio_Nuevo;Predio formal no inscrito en la base de datos catastral;1;1;0;A;0;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680004000000010027000000000
7316822574;Formal-sin remanente;19984;Dominio;731680002000000380032000000000;731680002000000380032000000000;Ninguna;;1;1;0;0;0;0;731680002000000380032000000000;731680002000000380032000000000;ACTIVO;19984;731680002000000380032000000000
7316813359;Formal-sin remanente;53143;Dominio;731680003000000010149000000000;731680003000000010149000000000;Ninguna;;1;1;0;0;0;0;731680003000000010149000000000;731680003000000010149000000000;ACTIVO;53143;731680003000000010149000000000
7316811690;Formal-sin remanente;11640;Dominio;73168000400000001A047000000000;73168000400000001A047000000000;Predio_Nuevo;Predio formal no inscrito en la base de datos catastral;1;1;0;A;0;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680004000000010033000000000
7316822627;Formal-sin remanente;39134;Dominio;731680002000000360042000000000;731680002000000360042000000000;Ninguna;;1;1;0;0;0;0;731680002000000360042000000000;731680002000000360042000000000;ACTIVO;39134;731680002000000360042000000000
7316816135;Formal;40589;Dominio;731680004000000360090000000000;731680004000000360090000000000;Ninguna;;1;1;0;0;0;0;731680004000000360090000000000;731680004000000360090000000000;ACTIVO;40589;731680004000000360090000000000
7316814248;Formal;27001;Dominio;731680004000000360096000000000;731680004000000360096000000000;Ninguna;;1;1;0;0;0;0;731680004000000360096000000000;731680004000000360096000000000;ACTIVO;27001;731680004000000360096000000000
7316805075;Formal-sin remanente;22235;Dominio;73168000200000038A009000000000;731680002000000380010000000000;Desenglobe;Predio formal no inscrito en la base de datos catastral;1;2;0;A;0;0;NO ESTA;731680002000000380010000000000;ACTIVO;NO ESTA;731680002000000380010000000000
7316827331;Formal-sin remanente;6329;Dominio;731680004000000010040000000000;731680004000000010040000000000;Ninguna;;1;1;0;0;0;0;731680004000000010040000000000;731680004000000010040000000000;ACTIVO;6329;731680004000000010040000000000
7316851037;Formal-sin remanente;;Dominio;731680004000000380017000000000;731680004000000380017000000000;Ninguna;;1;1;0;0;0;0;731680004000000380017000000000;731680004000000380017000000000;NO ESTA;;731680004000000380017000000000
7316851038;Formal;29824;Dominio;731680004000000380018000000000;731680004000000380018000000000;Ninguna;;1;1;0;0;0;0;731680004000000380018000000000;731680004000000380018000000000;ACTIVO;;731680004000000380018000000000
7316851039;Formal-sin remanente;41402;Dominio;731680004000000380028000000000;731680004000000380028000000000;Ninguna;;1;1;0;0;0;0;731680004000000380028000000000;731680004000000380028000000000;ACTIVO;41402;731680004000000380028000000000
7316851040;Formal-sin remanente;20558;Dominio;73168000400000001A091000000000;73168000400000001A091000000000;Predio_Nuevo;Predio formal no inscrito en la base de datos catastral;1;1;0;A;0;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680004000000010020500000002
7316851041;Formal-sin remanente;38810;Dominio;731680002000000360089000000000;731680002000000360089000000000;Ninguna;;1;1;0;0;0;0;731680002000000360089000000000;731680002000000360089000000000;ACTIVO;38810;731680002000000360089000000000
7316851045;Formal-sin remanente;18938;Dominio;731680004000000360014000000000;731680004000000360014000000000;Ninguna;;1;1;0;0;0;0;731680004000000360014000000000;731680004000000360014000000000;ACTIVO;18938;731680004000000360014000000000
7316851046;Formal-sin remanente;4546;Dominio;731680003000000010002000000000;731680003000000010002000000000;Ninguna;;1;1;0;0;0;0;731680003000000010002000000000;731680003000000010002000000000;ACTIVO;4546;731680003000000010002000000000
7316851047;Formal-sin remanente;2737;Dominio;73168000400000001A093000000000;73168000400000001A093000000000;Predio_Nuevo;Predio formal no inscrito en la base de datos catastral;1;1;0;A;0;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680004000000010062000000000
7316851044;Formal-sin remanente;26306;Dominio;73168000200000036A077000000000;73168000200000036A077000000000;Predio_Nuevo;Predio formal no inscrito en la base de datos catastral;1;1;0;A;0;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680002000000360004500000081
7316815239;Formal-sin remanente;48840;Dominio;731680003000000010108000000000;731680003000000010108000000000;Ninguna;;1;1;0;0;0;0;731680003000000010108000000000;731680003000000010108000000000;ACTIVO;48840;731680003000000010108000000000
7316822570;Formal-sin remanente;19602;Dominio;731680002000000380030000000000;731680002000000380030000000000;Ninguna;;1;1;0;0;0;0;731680002000000380030000000000;731680002000000380030000000000;ACTIVO;19602;731680002000000380030000000000
7316815245;Formal-sin remanente;5564;Dominio;731680004000000360081000000000;731680004000000360081000000000;Ninguna;;1;1;0;0;0;0;731680004000000360081000000000;731680004000000360081000000000;ACTIVO;5564;731680004000000360081000000000
7316814406;Formal-sin remanente;5901;Dominio;731680002000000380031000000000;731680002000000380031000000000;Ninguna;;1;1;0;0;0;0;731680002000000380031000000000;731680002000000380031000000000;ACTIVO;5901;731680002000000380031000000000
7316851048;Informal;5564;Posesion;73168000400000036A057200000000;73168000400000036A057200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680004000000360081000000000
7316851049;Formal-sin remanente;36157;Dominio;731680002000000360021000000000;731680002000000360021000000000;Ninguna;;1;1;0;0;0;0;731680002000000360021000000000;731680002000000360021000000000;ACTIVO;36157;731680002000000360021000000000
7316851050;Formal-sin remanente;;Dominio;73168000400000038A019000000000;73168000400000038A019000000000;Predio_Nuevo;Predio formal no inscrito en la base de datos catastral;1;1;0;A;0;A;NO ESTA;NO ESTA;NO ESTA;NO ESTA;731680004000000380003000000000
7316851051;Formal;19427;Dominio;731680004000000360020000000000;731680004000000360020000000000;Desenglobe;Predio formal del cual se desengloba otro formal;2;2;0;0;0;0;731680004000000360020000000000;731680004000000360020000000000;ACTIVO;22294;731680004000000360020000000000
7316851052;Informal;155;Posesion;73168000300000001A371200000000;73168000300000001A371200000000;Predio_Nuevo;Predio informal evidenciado en campo;1;1;2;A;2;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680003000000010030000000000
7316805599;Formal-sin remanente;32359;Dominio;731680004000000360055000000000;731680004000000360055000000000;Ninguna;;1;1;0;0;0;0;731680004000000360055000000000;731680004000000360055000000000;ACTIVO;;731680004000000360055000000000
7316804924;Formal-sin remanente;19771;Dominio;731680004000000380005000000000;731680004000000380005000000000;Ninguna;;1;1;0;0;0;0;731680004000000380005000000000;731680004000000380005000000000;ACTIVO;;731680004000000380005000000000
7316815795;Formal-sin remanente;36071;Dominio;731680002000000380045000000000;731680002000000380045000000000;Ninguna;;1;1;0;0;0;0;731680002000000380045000000000;731680002000000380045000000000;ACTIVO;36071;731680002000000380045000000000
7316851053;Formal-sin remanente;42885;Dominio;731680003000000010071000000000;731680003000000010071000000000;Ninguna;;1;1;0;0;0;0;731680003000000010071000000000;731680003000000010071000000000;ACTIVO;42885;731680003000000010071000000000
7316802427;Formal-sin remanente;29860;Dominio;73168000400000038A003000000000;73168000400000038A003000000000;Predio_Nuevo;Predio formal no inscrito en la base de datos catastral;1;1;0;A;0;A;NO ESTA;NO ESTA;ACTIVO;NO ESTA;731680004000000380002000000000
7316813459;Formal-sin remanente;37678;Dominio;731680002000000360051000000000;731680002000000360051000000000;Ninguna;;1;1;0;0;0;0;731680002000000360051000000000;731680002000000360051000000000;ACTIVO;37678;731680002000000360051000000000
7316851043;Formal-sin remanente;;Dominio;73168000400000038A017000000000;73168000400000038A017000000000;Predio_Nuevo;Predio formal no inscrito en la base de datos catastral;1;1;0;A;0;A;NO ESTA;NO ESTA;NO ESTA;NO ESTA;731680004000000380006000000000
